Gene ID	Gene Name	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9'.pValue
ENSG00000258649	AL392023.1			-0.1	0.998056860267984
ENSG00000258655	ARHGAP5-AS1	0.5	0.128385103471228	0.6	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153	0.8	0.142638879767897	-0.1	0.967805486680194
ENSG00000258658	AL139021.3					-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258659	TRIM34			-0.2	0.998056860267984
ENSG00000258662	AC022469.2	0.5	0.246854203129199	0.4	0.998056860267984	0.7	0.99498273299885
ENSG00000258667	HIF1A-AS3			0.3	0.998056860267984	0.2	0.99498273299885
ENSG00000258672	AL160313.3			0.1	0.998056860267984
ENSG00000258673	LINC01397			-0.1	0.998056860267984
ENSG00000258674	AC011448.1					0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258679	AC121758.2			-0.2	0.998056860267984
ENSG00000258682	AL132989.1					0.1	0.99498273299885					0.3	0.779120765161997
ENSG00000258685	AL359219.1					-0.1	0.99498273299885
ENSG00000258696	AL359233.1			0.2	0.998056860267984	0.3	0.99498273299885
ENSG00000258698	AL139317.1			0.1	0.998056860267984
ENSG00000258701	LINC00638			0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258702	AL137786.1	-0.2	0.440828019452282	-0.1	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153			0.2	0.870349434633128
ENSG00000258704	SRP54-AS1			0.2	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000258708	SLC25A21-AS1			0.4	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258711	AL358334.2			-0.1	0.998056860267984			-0.2	0.997156663666153
ENSG00000258725	PRC1-AS1	-0.1	0.740197343877922	-0.2	0.998056860267984			-0.2	0.997156663666153			0.3	0.833683239432166
ENSG00000258727	AL135999.1			0.4	0.998056860267984
ENSG00000258730	ITPK1-AS1			-0.1	0.998056860267984	-0.2	0.99498273299885
ENSG00000258731	AL356020.1					-0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000258732	AC025884.1					-0.1	0.99498273299885
ENSG00000258733	LINC02328			-0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258735	LINC00637			0.1	0.998056860267984
ENSG00000258736	AL583722.3			-0.2	0.998056860267984	-0.1	0.99498273299885
ENSG00000258738	AL121603.2			0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000258741	H2AZ2P1					-0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000258743	LINC02301			0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258745	AL358334.3			-0.1	0.998056860267984
ENSG00000258752	AL357093.2					0.4	0.99498273299885	0.2	0.997156663666153
ENSG00000258754	LINC01579			0.1	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153
ENSG00000258768	AL356019.2	-0.1	0.888253813493408	-0.4	0.998056860267984					-0.9	0.0731801915557551	0.3	0.732978984894289
ENSG00000258769	RAP1AP			0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000258777	HIF1A-AS1					-0.1	0.99498273299885
ENSG00000258780	BMS1P15					-0.1	0.99498273299885
ENSG00000258783	KRT18P6			0.2	0.998056860267984
ENSG00000258789	AL162171.1					0.4	0.99498273299885
ENSG00000258790	AL121594.1					0.1	0.99498273299885
ENSG00000258794	DUX4L27			-0.2	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000258796	AL133241.1					-0.1	0.99498273299885
ENSG00000258802	AL139317.2			0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258806	OR11H7			0.1	0.998056860267984
ENSG00000258807	AL359237.1					0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258811	AL583810.2			-0.1	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000258813	AL442663.3			0.4	0.998056860267984	0.2	0.99498273299885
ENSG00000258818	RNASE4					0.1	0.99498273299885
ENSG00000258819	LINC02289			-0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000258824	AL122035.1	0.1	0.878673839441131			-0.2	0.99498273299885	-0.1	0.997156663666153			-0.1	0.921158023628154
ENSG00000258839	MC1R	0.4	0.311671411456586	-0.4	0.998056860267984	-0.4	0.99498273299885	-0.1	0.997156663666153			0.2	0.859686382065877
ENSG00000258844	AL162511.1	0.4	0.326049878156023	0.5	0.998056860267984	-0.3	0.99498273299885	0.2	0.997156663666153			-0.5	0.54811772642204
ENSG00000258847	AL391261.2					0.1	0.99498273299885
ENSG00000258851	AL139300.2					-0.1	0.99498273299885
ENSG00000258857	AL359397.1			0.1	0.998056860267984	-0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000258858	AL583722.4					0.1	0.99498273299885
ENSG00000258859	LINC02296					-0.3	0.99498273299885
ENSG00000258881	AC007040.2			0.3	0.998056860267984	-0.2	0.99498273299885	0.3	0.997156663666153
ENSG00000258890	CEP95	0.2	0.242572723816801					0.2	0.997156663666153	0.4	0.345016789873612	0.1	0.854684790824588
ENSG00000258891	AC005480.1					0.3	0.99498273299885
ENSG00000258893	SETP2			0.1	0.998056860267984
ENSG00000258896	SCOCP1			0.1	0.998056860267984
ENSG00000258900	HNRNPCP1			0.5	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000258904	AL157871.5			0.1	0.998056860267984			0.2	0.997156663666153
ENSG00000258912	LINC02316					0.1	0.99498273299885
ENSG00000258913	LINC02691			0.1	0.998056860267984
ENSG00000258917	ZMYND19P1					-0.1	0.99498273299885
ENSG00000258919	AL049836.1			-0.4	0.998056860267984	0.2	0.99498273299885
ENSG00000258920	FOXN3-AS1					-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000258922	AC106028.2			-0.1	0.998056860267984
ENSG00000258926	AL355916.2					-0.2	0.99498273299885
ENSG00000258928	AL358333.2					-0.1	0.99498273299885
ENSG00000258935	AL096869.1					-0.1	0.99498273299885
ENSG00000258938	AL162311.3			-0.3	0.998056860267984			0.1	0.997156663666153
ENSG00000258940	AL132639.2			0.1	0.998056860267984	-0.2	0.99498273299885
ENSG00000258943	AL049871.1			0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000258944	AC004846.2			0.1	0.998056860267984
ENSG00000258947	TUBB3	-0.4	0.31810939657951	-0.1	0.998056860267984					-0.3	0.653991817039253	0.1	0.934204571821757
ENSG00000258951	KRT18P7			-0.1	0.998056860267984
ENSG00000258957	AL359317.2			-0.1	0.998056860267984	0.2	0.99498273299885	-0.2	0.997156663666153
ENSG00000258976	AC013451.2					0.1	0.99498273299885
ENSG00000258979	LINC02299			-0.1	0.998056860267984
ENSG00000258982	AL133523.1							0.1	0.997156663666153
ENSG00000258983	AL162171.2			0.1	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000258986	TMEM179	-0.2	0.276846350470688	-0.4	0.998056860267984	-0.1	0.99498273299885			-0.8	0.0391825235611816	-0.7	0.0786570000609798
ENSG00000258987	AL132642.1							0.1	0.997156663666153
ENSG00000258998	LINC02302			0.1	0.998056860267984	-0.4	0.99498273299885	0.1	0.997156663666153
ENSG00000259008	AL355834.1					0.1	0.99498273299885
ENSG00000259015	AL442663.4			-0.3	0.998056860267984			0.1	0.997156663666153
ENSG00000259017	AL133163.3			-0.1	0.998056860267984	-0.2	0.99498273299885
ENSG00000259021	TPRX1P1							0.1	0.997156663666153
ENSG00000259022	DNAJC8P1					0.2	0.99498273299885
ENSG00000259030	FPGT-TNNI3K			0.2	0.998056860267984
ENSG00000259031	AL845552.2					0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259032	ENSAP2			-0.3	0.998056860267984	-0.1	0.99498273299885			-0.6	0.33686471781509	-0.3	0.762434639593722
ENSG00000259038	AL121820.2	0.1	0.821346868238081	0.1	0.998056860267984	0.1	0.99498273299885			0.5	0.414214018138592	-0.1	0.966520563271498
ENSG00000259039	AL161804.1					-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259045	MTCO1P2			0.2	0.998056860267984
ENSG00000259048	AL392023.2					-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259050	CHORDC2P			0.2	0.998056860267984			0.2	0.997156663666153
ENSG00000259052	AL157871.6			-0.1	0.998056860267984
ENSG00000259054	LINC02332							-0.1	0.997156663666153
ENSG00000259065	AC005520.4			0.4	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259067	AL583810.3							-0.1	0.997156663666153
ENSG00000259070	LINC00639			0.2	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153			-0.5	0.579323150956042
ENSG00000259072	AL355835.1					0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000259073	FOXN3-AS2					-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259075	POC1B-GALNT4			0.1	0.998056860267984
ENSG00000259079	AC005476.1					0.1	0.99498273299885
ENSG00000259081	AF111169.3			-0.4	0.998056860267984	-0.3	0.99498273299885
ENSG00000259086	AL136298.3			0.1	0.998056860267984
ENSG00000259088	AL137779.2			0.2	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259091	LINC00517			-0.1	0.998056860267984
ENSG00000259100	AL157791.1					0.1	0.99498273299885
ENSG00000259103	AF107885.2			0.1	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259104	PTCSC3			0.1	0.998056860267984			0.4	0.997156663666153
ENSG00000259105	RPS3AP4			0.1	0.998056860267984
ENSG00000259106	AC008056.2							0.1	0.997156663666153
ENSG00000259109	AC004858.1			-0.1	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000259113	AL118556.2							0.2	0.997156663666153
ENSG00000259116	AL049869.3			0.1	0.998056860267984
ENSG00000259118	AL139022.1					-0.2	0.99498273299885
ENSG00000259120	SMIM6			0.3	0.998056860267984	-0.4	0.99498273299885	0.2	0.997156663666153
ENSG00000259124	AC008050.1					-0.1	0.99498273299885
ENSG00000259134	LINC00924					-0.1	0.99498273299885
ENSG00000259138	AL049780.2			-0.1	0.998056860267984
ENSG00000259142	LINC00644			-0.1	0.998056860267984
ENSG00000259144	RANBP20P			-0.2	0.998056860267984
ENSG00000259146	AC005476.2			-0.1	0.998056860267984	0.4	0.99498273299885
ENSG00000259150	LINC00929			0.1	0.998056860267984
ENSG00000259153	AC004816.1	-0.2	0.508149415481795	-0.1	0.998056860267984	0.2	0.99498273299885	-0.2	0.997156663666153	-0.5	0.399852696066623	0.2	0.860869583782689
ENSG00000259155	AL591767.3							-0.1	0.997156663666153
ENSG00000259158	ADAM20P1			-0.4	0.998056860267984	0.1	0.99498273299885	-0.3	0.997156663666153			0.6	0.510045804628393
ENSG00000259163	AL096869.2			0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259172	AC023024.1			0.1	0.998056860267984	0.2	0.99498273299885
ENSG00000259175	AC108451.1	0.3	0.461377689120689			0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259177	AC018946.1			0.1	0.998056860267984
ENSG00000259181	AC114546.1							0.1	0.997156663666153
ENSG00000259194	AC020891.1					-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259196	HMBOX1-IT1			-0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259199	AC022523.1					0.1	0.99498273299885
ENSG00000259201	AC090971.3			-0.1	0.998056860267984
ENSG00000259205	PRKXP1			-0.1	0.998056860267984	0.3	0.99498273299885
ENSG00000259207	ITGB3			0.3	0.998056860267984	-0.1	0.99498273299885
ENSG00000259209	AC004943.1			-0.2	0.998056860267984			-0.1	0.997156663666153
ENSG00000259212	AC103739.1			0.2	0.998056860267984	-0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000259215	AC027237.4							0.2	0.997156663666153
ENSG00000259216	AC084757.1			0.1	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000259218	LINC00928					0.1	0.99498273299885
ENSG00000259219	AC084855.2			-0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259221	AC023905.1					0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000259222	AC027088.2							0.1	0.997156663666153
ENSG00000259224	SLC35G6			-0.1	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000259225	LINC02345			0.1	0.998056860267984
ENSG00000259228	HNRNPA1P62					-0.5	0.99498273299885
ENSG00000259232	AC105129.1			0.1	0.998056860267984	-0.1	0.99498273299885
ENSG00000259234	ANKRD34C-AS1					-0.3	0.99498273299885
ENSG00000259235	AC066612.1			0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000259236	GOLGA8VP			-0.2	0.998056860267984	-0.2	0.99498273299885
ENSG00000259248	USP3-AS1			0.3	0.998056860267984			-0.1	0.997156663666153			0.1	0.932436887986128
ENSG00000259250	AC018904.1			0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259251	AC104590.1			0.1	0.998056860267984	0.3	0.99498273299885
ENSG00000259255	AC073941.1			-0.1	0.998056860267984
ENSG00000259262	NDUFA3P4			0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259271	ANKRD62P1			0.1	0.998056860267984
ENSG00000259274	AC107241.1					0.1	0.99498273299885
ENSG00000259275	AC087477.2			-0.2	0.998056860267984			0.1	0.997156663666153
ENSG00000259277	AC127522.1							-0.1	0.997156663666153
ENSG00000259286	AC087639.1			0.2	0.998056860267984
ENSG00000259287	AC010809.1					0.3	0.99498273299885
ENSG00000259291	ZNF710-AS1	0.2	0.305828558087381	-0.1	0.998056860267984			0.3	0.997156663666153	0.5	0.162676262632681
ENSG00000259295	CSPG4P12					-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259296	AC020892.2			0.1	0.998056860267984			-0.1	0.997156663666153
ENSG00000259298	ENSG00000259298			-0.1	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000259299	AC061965.2			-0.1	0.998056860267984
ENSG00000259305	ZHX1-C8orf76					0.2	0.99498273299885	0.2	0.997156663666153
ENSG00000259314	AC103739.2					-0.3	0.99498273299885
ENSG00000259315	ACTG1P17			0.1	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153
ENSG00000259316	AC087632.2					0.2	0.99498273299885
ENSG00000259318	AL356801.1			0.1	0.998056860267984	0.3	0.99498273299885	0.2	0.997156663666153
ENSG00000259319	AF111167.2	-0.1	0.886330526451483	-0.1	0.998056860267984	-0.1	0.99498273299885			-0.3	0.631798080161791
ENSG00000259321	AL136295.2			-0.2	0.998056860267984	0.3	0.99498273299885	0.2	0.997156663666153
ENSG00000259322	AC090607.1			-0.4	0.998056860267984			0.1	0.997156663666153
ENSG00000259326	AC116158.1			0.1	0.998056860267984	0.3	0.99498273299885	-0.2	0.997156663666153
ENSG00000259330	INAFM2	-0.1	0.699339308549837			0.1	0.99498273299885	-0.1	0.997156663666153	-0.1	0.748126937747456	0.2	0.778889897594434
ENSG00000259335	HNRNPMP1					-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259341	AC015660.1			0.1	0.998056860267984
ENSG00000259343	TMC3-AS1					0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259345	AC013652.1			0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259347	AC087482.1			0.1	0.998056860267984			0.2	0.997156663666153
ENSG00000259349	AC011921.1			-0.2	0.998056860267984	-0.1	0.99498273299885
ENSG00000259351	AC015914.1	0.4	0.244704753432839	0.4	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153
ENSG00000259354	AC025580.2			0.1	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259356	AC022710.1			0.3	0.998056860267984
ENSG00000259358	AC026951.1			0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259359	AC012409.1					0.3	0.99498273299885	0.2	0.997156663666153
ENSG00000259362	AC046168.1			-0.2	0.998056860267984			-0.1	0.997156663666153
ENSG00000259363	AC090825.1			0.1	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000259364	AC013356.3			0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259366	AC108449.2			-0.2	0.998056860267984	-0.3	0.99498273299885	0.2	0.997156663666153
ENSG00000259367	AC087286.2			-0.2	0.998056860267984			0.1	0.997156663666153
ENSG00000259370	AC103740.1			-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259376	AC090907.1			-0.1	0.998056860267984	0.6	0.99498273299885	0.1	0.997156663666153
ENSG00000259377	AC026770.1			0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259378	DCAF13P3			0.1	0.998056860267984
ENSG00000259379	MTND5P32			0.1	0.998056860267984
ENSG00000259380	AC087473.1			0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259381	AC090695.2			-0.2	0.998056860267984	-0.2	0.99498273299885
ENSG00000259392	AC090877.1			0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259397	AC021231.2			-0.1	0.998056860267984
ENSG00000259398	AC090970.1							-0.1	0.997156663666153
ENSG00000259402	AC090515.6			-0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259404	EFL1P1			0.1	0.998056860267984	-0.1	0.99498273299885
ENSG00000259405	ISCA1P4					-0.1	0.99498273299885
ENSG00000259407	AC021739.2			-0.1	0.998056860267984	-0.3	0.99498273299885
ENSG00000259408	AC010809.2			-0.1	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000259416	AC021739.3			-0.2	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259417	CTXND1	0.1	0.812939977093968	0.2	0.998056860267984	0.1	0.99498273299885			0.9	0.0152398562348106	0.1	0.932436887986128
ENSG00000259419	HNRNPCP3			-0.2	0.998056860267984	0.1	0.99498273299885
ENSG00000259420	AC046168.2			0.1	0.998056860267984			-0.1	0.997156663666153
ENSG00000259422	AC091100.1			0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000259424	IRAIN			0.1	0.998056860267984
ENSG00000259425	AC011767.1			-0.1	0.998056860267984	-0.1	0.99498273299885
ENSG00000259426	AC027237.5			-0.1	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000259429	UBE2Q2P2			0.1	0.998056860267984	0.5	0.99498273299885
ENSG00000259431	THTPA	-0.3	0.387654992966427			0.1	0.99498273299885	-0.1	0.997156663666153	0.4	0.513313370251992	-0.2	0.888999638660953
ENSG00000259432	AC023908.1					0.1	0.99498273299885
ENSG00000259433	AC051619.2			0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259436	AC010247.2					-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259439	LINC01833			-0.2	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153	1.0	0.0952495625039453	0.1	0.94976704225644
ENSG00000259442	AC105339.3			0.3	0.998056860267984			-0.1	0.997156663666153
ENSG00000259446	AC055874.1			0.3	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259448	LINC02352	0.2	0.691850616919735	-0.2	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153	-0.2	0.760396442650898	0.1	0.90981081865284
ENSG00000259453	AC087286.4					0.1	0.99498273299885
ENSG00000259456	ADNP-AS1					0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000259458	AC100839.1					-0.1	0.99498273299885
ENSG00000259459	LINC02568			0.2	0.998056860267984	0.2	0.99498273299885
ENSG00000259462	CPEB1-AS1	0.5	0.158322095080822	-0.1	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.4	0.588706713302859	-0.3	0.793388813441443
ENSG00000259463	AC020661.2							0.1	0.997156663666153
ENSG00000259474	AC027228.1			-0.1	0.998056860267984			-0.1	0.997156663666153
ENSG00000259475	AC036108.1			0.2	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259479	SORD2P			-0.2	0.998056860267984
ENSG00000259481	AC012404.1					-0.1	0.99498273299885
ENSG00000259483	AL355073.1					-0.1	0.99498273299885
ENSG00000259488	AC023355.2			-0.3	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259494	MRPL46	-0.2	0.651826446950164	-0.3	0.998056860267984			0.1	0.997156663666153	-0.8	0.101624549848742	-0.2	0.903035900412317
ENSG00000259495	AC016705.2					0.1	0.99498273299885			-0.1	0.909758747316519
ENSG00000259498	TPM1-AS			-0.3	0.998056860267984	0.1	0.99498273299885
ENSG00000259499	AC090519.2			0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000259502	AL132640.2							0.1	0.997156663666153
ENSG00000259505	AC009268.1			0.2	0.998056860267984	0.2	0.99498273299885
ENSG00000259512	HNRNPA1P5	0.4	0.361646909688067	-0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000259515	AL117209.1			0.3	0.998056860267984	-0.3	0.99498273299885
ENSG00000259516	ANP32AP1			0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259518	LINC01583			-0.2	0.998056860267984			-0.1	0.997156663666153
ENSG00000259519	AC051619.3			-0.2	0.998056860267984	0.1	0.99498273299885
ENSG00000259520	AC051619.4			-0.6	0.998056860267984			0.2	0.997156663666153			0.1	0.907966516241996
ENSG00000259523	AC022613.2					-0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000259528	AC068397.1			0.2	0.998056860267984	-0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000259529	AL136295.5			-0.2	0.998056860267984
ENSG00000259531	AC022306.1					-0.1	0.99498273299885
ENSG00000259536	AC091045.2							-0.2	0.997156663666153
ENSG00000259540	AC027020.1					0.1	0.99498273299885
ENSG00000259543	AC060809.1			-0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000259545	AC013452.2			-0.1	0.998056860267984			0.1	0.997156663666153
ENSG00000259554	AC084882.1					-0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000259556	AC090971.4			0.4	0.998056860267984	-0.2	0.99498273299885
ENSG00000259557	HMGN1P26			0.1	0.998056860267984
ENSG00000259561	AC079075.1					-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000259562	AC090607.2			0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000259563	AC025430.1			0.3	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000259564	AC009554.1			0.1	0.998056860267984
ENSG00000259569	AC013489.2							-0.1	0.997156663666153
ENSG00000259570	AC243562.1			-0.2	0.998056860267984	-0.1	0.99498273299885
ENSG00000259571	BLID			0.1	0.998056860267984
ENSG00000259575	AC012404.2					0.2	0.99498273299885	-0.2	0.997156663666153
ENSG00000259577	CERNA1	-0.3	0.374064077774645	-0.2	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	-0.2	0.797492786431048	-0.3	0.760447360797131
ENSG00000259581	TYRO3P					-0.1	0.99498273299885
ENSG00000259583	AC015712.2	-0.3	0.269842413706423	-0.4	0.998056860267984	-0.3	0.99498273299885			-0.6	0.182502949993316	-0.3	0.737385665681359
