gene_id,type,ncbi,kegg
ENSG00000196407,protein_coding,284486,270
ENSG00000196408,protein_coding,124056,4660
ENSG00000196411,protein_coding,2050,350
ENSG00000196415,protein_coding,5657,730
ENSG00000196417,protein_coding,91661,1120
ENSG00000196418,protein_coding,7678,1110
ENSG00000196420,protein_coding,6276,760
ENSG00000196421,protein_coding,284739,
ENSG00000196422,protein_coding,9858,
ENSG00000196427,protein_coding,148545,
ENSG00000196428,nonsense_mediated_decay,9819,
ENSG00000196431,protein_coding,1413,
ENSG00000196433,protein_coding,438,404
ENSG00000196436,protein_coding,440348,
ENSG00000196437,protein_coding,148266,5235
ENSG00000196440,protein_coding,100131755,1120
ENSG00000196449,protein_coding,79693,1100
ENSG00000196453,protein_coding,27153,4660
ENSG00000196455,protein_coding,30849,1120
ENSG00000196456,protein_coding,285971,1120
ENSG00000196458,protein_coding,100289635,4658
ENSG00000196459,protein_coding,6399,
ENSG00000196460,protein_coding,731220,950
ENSG00000196465,protein_coding,140465,565
ENSG00000196466,protein_coding,90576,4658
ENSG00000196468,protein_coding,8823,
ENSG00000196476,protein_coding,140680,
ENSG00000196482,nonsense_mediated_decay,2104,310
ENSG00000196497,protein_coding,79711,5163
ENSG00000196498,protein_coding,9612,524
ENSG00000196502,protein_coding,6817,520
ENSG00000196503,protein_coding,132946,770
ENSG00000196504,protein_coding,55660,1100
ENSG00000196505,protein_coding,54834,4150
ENSG00000196507,protein_coding,85012,
ENSG00000196510,protein_coding,51434,4151
ENSG00000196511,protein_coding,27010,730
ENSG00000196517,protein_coding,6536,
ENSG00000196526,protein_coding,60312,561
ENSG00000196531,protein_coding,4666,
ENSG00000196535,protein_coding,399687,902
ENSG00000196542,protein_coding,165679,
ENSG00000196544,protein_coding,54785,
ENSG00000196547,nonsense_mediated_decay,4122,603
ENSG00000196549,protein_coding,4311,230
ENSG00000196550,protein_coding,729533,
ENSG00000196553,nonsense_mediated_decay,440184,
ENSG00000196557,protein_coding,8912,4070
ENSG00000196562,protein_coding,55959,561
ENSG00000196565,protein_coding,3048,
ENSG00000196569,protein_coding,3908,5163
ENSG00000196570,protein_coding,345456,
ENSG00000196576,protein_coding,23654,52
ENSG00000196581,protein_coding,55966,
ENSG00000196584,protein_coding,7516,440
ENSG00000196586,protein_coding,4646,908
ENSG00000196588,protein_coding,57591,
ENSG00000196591,protein_coding,3066,1110
ENSG00000196597,protein_coding,158431,650
ENSG00000196600,protein_coding,387601,1100
ENSG00000196604,protein_coding,728378,680
ENSG00000196605,nonsense_mediated_decay,100505555,20
ENSG00000196611,protein_coding,4312,1100
ENSG00000196616,protein_coding,125,1110
ENSG00000196628,nonsense_mediated_decay,6925,
ENSG00000196632,protein_coding,65267,5165
ENSG00000196639,protein_coding,3269,1100
ENSG00000196642,protein_coding,55684,5165
ENSG00000196646,protein_coding,7695,720
ENSG00000196652,protein_coding,23660,4658
ENSG00000196653,protein_coding,91392,1100
ENSG00000196655,protein_coding,51399,
ENSG00000196659,protein_coding,150737,5163
ENSG00000196660,nonsense_mediated_decay,55532,
ENSG00000196666,protein_coding,399888,
ENSG00000196670,protein_coding,643836,908
ENSG00000196678,protein_coding,112479,860
ENSG00000196683,protein_coding,54543,
ENSG00000196684,protein_coding,84941,1100
ENSG00000196689,protein_coding,7442,4660
ENSG00000196693,protein_coding,7582,650
ENSG00000196700,protein_coding,57473,310
ENSG00000196704,protein_coding,51321,1100
ENSG00000196712,protein_coding,4763,
ENSG00000196724,protein_coding,147686,4658
ENSG00000196735,protein_coding,3117,513
ENSG00000196739,protein_coding,85301,500
ENSG00000196743,protein_coding,2760,
ENSG00000196747,protein_coding,8329,
ENSG00000196754,protein_coding,6273,4714
ENSG00000196757,protein_coding,90592,908
ENSG00000196767,protein_coding,5456,1120
ENSG00000196776,protein_coding,961,600
ENSG00000196778,protein_coding,390036,1110
ENSG00000196782,protein_coding,55534,
ENSG00000196787,protein_coding,8969,
ENSG00000196792,protein_coding,29966,4660
ENSG00000196793,protein_coding,8187,650
ENSG00000196800,protein_coding,408187,
ENSG00000196811,protein_coding,1146,4150
ENSG00000196812,protein_coding,80345,4660
ENSG00000196814,protein_coding,89853,
ENSG00000196821,protein_coding,64771,4070
ENSG00000196832,protein_coding,390439,1100
ENSG00000196839,protein_coding,100,1100
ENSG00000196843,nonsense_mediated_decay,10865,
ENSG00000196844,protein_coding,399967,
ENSG00000196850,protein_coding,160760,4150
ENSG00000196859,nonsense_mediated_decay,390792,
ENSG00000196860,nonsense_mediated_decay,387990,
ENSG00000196865,protein_coding,374354,4714
ENSG00000196867,protein_coding,140612,650
ENSG00000196872,protein_coding,343990,
ENSG00000196873,protein_coding,445571,190
ENSG00000196876,protein_coding,6334,230
ENSG00000196878,protein_coding,3914,1110
ENSG00000196890,protein_coding,128312,
ENSG00000196900,protein_coding,389320,
ENSG00000196911,protein_coding,3841,195
ENSG00000196912,protein_coding,57730,4660
ENSG00000196914,protein_coding,23365,4714
ENSG00000196917,protein_coding,27198,860
ENSG00000196923,nonsense_mediated_decay,9260,220
ENSG00000196924,protein_coding,2316,460
ENSG00000196935,protein_coding,57522,562
ENSG00000196937,protein_coding,10447,531
ENSG00000196943,protein_coding,161424,1100
ENSG00000196944,protein_coding,127074,1110
ENSG00000196950,nonsense_mediated_decay,57181,
ENSG00000196954,protein_coding,837,4660
ENSG00000196961,nonsense_mediated_decay,160,1120
ENSG00000196967,protein_coding,199704,908
ENSG00000196968,protein_coding,170384,603
ENSG00000196972,protein_coding,644596,
ENSG00000196975,nonsense_mediated_decay,307,
ENSG00000196981,protein_coding,54554,1120
ENSG00000196990,protein_coding,642968,
ENSG00000196993,protein_coding,100507607,
ENSG00000196998,protein_coding,11152,4150
ENSG00000197008,protein_coding,7697,720
ENSG00000197016,protein_coding,388566,720
ENSG00000197019,protein_coding,29950,
ENSG00000197024,protein_coding,57541,1110
ENSG00000197037,protein_coding,221785,20
ENSG00000197043,protein_coding,309,
ENSG00000197044,nonsense_mediated_decay,126068,4660
ENSG00000197045,protein_coding,2764,
ENSG00000197046,protein_coding,284266,4660
ENSG00000197050,protein_coding,147923,4658
ENSG00000197054,protein_coding,284390,620
ENSG00000197056,protein_coding,79830,1100
ENSG00000197057,protein_coding,401124,4660
ENSG00000197061,protein_coding,8364,
ENSG00000197062,protein_coding,7741,908
ENSG00000197063,protein_coding,4097,
ENSG00000197070,protein_coding,92714,4151
ENSG00000197077,protein_coding,85379,
ENSG00000197079,protein_coding,3886,
ENSG00000197081,protein_coding,3482,
ENSG00000197093,protein_coding,79690,561
ENSG00000197102,protein_coding,1778,450
ENSG00000197106,protein_coding,388662,
ENSG00000197110,protein_coding,282617,
ENSG00000197111,nonsense_mediated_decay,5094,
ENSG00000197114,protein_coding,84619,1100
ENSG00000197121,protein_coding,80055,624
ENSG00000197125,protein_coding,26493,860
ENSG00000197128,protein_coding,400720,310
ENSG00000197136,protein_coding,399909,
ENSG00000197140,protein_coding,203102,565
ENSG00000197142,protein_coding,51703,650
ENSG00000197147,protein_coding,23507,940
ENSG00000197150,protein_coding,11194,903
ENSG00000197157,protein_coding,27044,5165
ENSG00000197162,protein_coding,146540,1100
ENSG00000197165,protein_coding,6799,620
ENSG00000197168,protein_coding,341676,4660
ENSG00000197170,protein_coding,5718,982
ENSG00000197177,protein_coding,84435,
ENSG00000197181,protein_coding,55124,1100
ENSG00000197183,nonsense_mediated_decay,140688,
ENSG00000197191,protein_coding,375791,
ENSG00000197208,protein_coding,6583,330
ENSG00000197213,protein_coding,342933,4658
ENSG00000197223,protein_coding,10438,
ENSG00000197226,protein_coding,23061,1100
ENSG00000197249,protein_coding,5265,
ENSG00000197253,nonsense_mediated_decay,64499,730
ENSG00000197256,protein_coding,25959,4714
ENSG00000197261,protein_coding,135398,
ENSG00000197265,protein_coding,2961,402
ENSG00000197272,protein_coding,246778,
ENSG00000197275,protein_coding,25788,680
ENSG00000197279,protein_coding,7718,20
ENSG00000197283,protein_coding,8831,1110
ENSG00000197296,protein_coding,128486,
ENSG00000197299,protein_coding,641,533
ENSG00000197312,protein_coding,84301,4926
ENSG00000197321,protein_coding,6840,
ENSG00000197323,protein_coding,51592,330
ENSG00000197324,protein_coding,26020,1100
ENSG00000197329,protein_coding,57162,
ENSG00000197343,protein_coding,79027,650
ENSG00000197345,protein_coding,219927,
ENSG00000197353,protein_coding,137797,
ENSG00000197355,protein_coding,91373,900
ENSG00000197361,protein_coding,283807,4714
ENSG00000197362,protein_coding,136051,5235
ENSG00000197363,protein_coding,340385,4660
ENSG00000197375,nonsense_mediated_decay,6584,270
ENSG00000197380,protein_coding,147906,
ENSG00000197381,protein_coding,104,5235
ENSG00000197385,protein_coding,344787,1100
ENSG00000197386,protein_coding,3064,4070
ENSG00000197405,protein_coding,728,860
ENSG00000197406,protein_coding,1735,970
ENSG00000197410,protein_coding,54798,520
ENSG00000197415,protein_coding,79674,4150
ENSG00000197416,protein_coding,646486,940
ENSG00000197417,protein_coding,23729,5165
ENSG00000197429,protein_coding,3652,4658
ENSG00000197430,protein_coding,93377,
ENSG00000197442,protein_coding,4217,230
ENSG00000197444,protein_coding,55753,730
ENSG00000197446,protein_coding,1572,906
ENSG00000197448,protein_coding,373156,270
ENSG00000197451,protein_coding,3182,562
ENSG00000197454,protein_coding,81466,1100
ENSG00000197457,protein_coding,50861,
ENSG00000197461,protein_coding,5154,
ENSG00000197465,nonsense_mediated_decay,2996,
ENSG00000197467,protein_coding,1305,1100
ENSG00000197471,protein_coding,6693,
ENSG00000197472,protein_coding,57116,5235
ENSG00000197479,protein_coding,56125,520
ENSG00000197483,protein_coding,89887,1100
ENSG00000197487,protein_coding,85569,
ENSG00000197496,protein_coding,81031,480
ENSG00000197497,protein_coding,79788,1100
ENSG00000197498,protein_coding,84154,
ENSG00000197506,protein_coding,64078,
ENSG00000197520,protein_coding,400823,
ENSG00000197530,protein_coding,142678,1040
ENSG00000197535,protein_coding,4644,710
ENSG00000197540,protein_coding,3004,1100
ENSG00000197555,protein_coding,26037,1100
ENSG00000197557,protein_coding,92104,562
ENSG00000197561,protein_coding,1991,730
ENSG00000197562,protein_coding,57799,1100
ENSG00000197563,protein_coding,23556,740
ENSG00000197566,protein_coding,57547,20
ENSG00000197579,protein_coding,10210,5170
ENSG00000197580,protein_coding,83875,999
ENSG00000197584,protein_coding,10242,
ENSG00000197586,protein_coding,955,240
ENSG00000197587,protein_coding,127343,902
ENSG00000197594,protein_coding,5167,440
ENSG00000197599,protein_coding,645811,
ENSG00000197601,protein_coding,84188,620
ENSG00000197603,protein_coding,65250,4070
ENSG00000197608,protein_coding,284371,310
ENSG00000197614,protein_coding,8076,
ENSG00000197616,protein_coding,4624,330
ENSG00000197617,polymorphic_pseudogene,,
ENSG00000197619,protein_coding,284370,620
ENSG00000197622,protein_coding,56882,5165
ENSG00000197629,protein_coding,219972,
ENSG00000197632,protein_coding,5055,
ENSG00000197635,protein_coding,1803,670
ENSG00000197646,protein_coding,80380,40
ENSG00000197647,nonsense_mediated_decay,163059,908
ENSG00000197653,protein_coding,196385,533
ENSG00000197658,protein_coding,283238,270
ENSG00000197674,protein_coding,,1110
ENSG00000197694,protein_coding,6709,500
ENSG00000197696,protein_coding,4828,
ENSG00000197702,protein_coding,55742,4150
ENSG00000197705,protein_coding,57565,52
ENSG00000197713,protein_coding,6120,30
ENSG00000197714,protein_coding,10794,5235
ENSG00000197721,protein_coding,1379,1100
ENSG00000197728,protein_coding,6231,
ENSG00000197746,protein_coding,5660,1100
ENSG00000197747,protein_coding,6281,73
ENSG00000197748,protein_coding,80217,4070
ENSG00000197753,nonsense_mediated_decay,222662,
ENSG00000197756,nonsense_mediated_decay,6168,
ENSG00000197763,protein_coding,114112,1057
ENSG00000197766,protein_coding,1675,730
ENSG00000197768,protein_coding,441476,
ENSG00000197769,protein_coding,440738,562
ENSG00000197771,protein_coding,79892,
ENSG00000197774,nonsense_mediated_decay,197342,
ENSG00000197776,protein_coding,122773,4714
ENSG00000197779,protein_coding,347344,1110
ENSG00000197780,protein_coding,6884,
ENSG00000197782,protein_coding,284323,4660
ENSG00000197785,protein_coding,55210,440
ENSG00000197798,protein_coding,79607,
ENSG00000197808,nonsense_mediated_decay,92283,4660
ENSG00000197822,protein_coding,100506658,480
ENSG00000197826,protein_coding,255119,
ENSG00000197838,protein_coding,1553,120
ENSG00000197841,protein_coding,339318,4658
ENSG00000197852,protein_coding,55924,
ENSG00000197857,protein_coding,51710,620
ENSG00000197858,protein_coding,8733,
ENSG00000197859,protein_coding,9719,
ENSG00000197860,protein_coding,54557,5163
ENSG00000197863,protein_coding,388536,20
ENSG00000197870,protein_coding,5544,
ENSG00000197872,protein_coding,81553,
ENSG00000197879,protein_coding,4641,770
ENSG00000197885,protein_coding,28512,720
ENSG00000197887,protein_coding,219958,860
ENSG00000197889,protein_coding,644890,
ENSG00000197891,protein_coding,116085,480
ENSG00000197893,protein_coding,4892,4714
ENSG00000197894,protein_coding,128,230
ENSG00000197901,protein_coding,9356,1100
ENSG00000197903,protein_coding,85236,
ENSG00000197905,nonsense_mediated_decay,7004,
ENSG00000197912,protein_coding,6687,532
ENSG00000197915,protein_coding,388697,4660
ENSG00000197919,protein_coding,3439,
ENSG00000197928,protein_coding,342926,720
ENSG00000197933,protein_coding,55552,620
ENSG00000197935,protein_coding,282890,4660
ENSG00000197937,protein_coding,84671,310
ENSG00000197943,protein_coding,5336,561
ENSG00000197948,protein_coding,89848,5170
ENSG00000197951,protein_coding,58491,1120
ENSG00000197953,protein_coding,344752,564
ENSG00000197956,protein_coding,6277,561
ENSG00000197958,protein_coding,6136,
ENSG00000197959,protein_coding,26052,1120
ENSG00000197961,protein_coding,7675,4660
ENSG00000197965,protein_coding,9019,901
ENSG00000197971,nonsense_mediated_decay,4155,
ENSG00000197976,protein_coding,8227,4151
ENSG00000197977,protein_coding,54898,1100
ENSG00000197978,protein_coding,440295,
ENSG00000197980,protein_coding,389170,
ENSG00000197982,protein_coding,127687,
ENSG00000197991,protein_coding,,520
ENSG00000197992,protein_coding,283420,5170
ENSG00000197993,protein_coding,3792,1100
ENSG00000198000,protein_coding,55035,562
ENSG00000198001,protein_coding,51135,4714
ENSG00000198003,protein_coding,115948,
ENSG00000198010,protein_coding,9228,
ENSG00000198015,protein_coding,28977,
ENSG00000198019,protein_coding,,380
ENSG00000198028,protein_coding,147741,4658
ENSG00000198034,protein_coding,6191,1120
ENSG00000198039,protein_coding,10793,4658
ENSG00000198040,protein_coding,7637,4660
ENSG00000198042,nonsense_mediated_decay,84549,
ENSG00000198046,nonsense_mediated_decay,63934,620
ENSG00000198049,protein_coding,553,1100
ENSG00000198055,protein_coding,2870,520
ENSG00000198056,protein_coding,5557,
ENSG00000198064,nonsense_mediated_decay,613037,
ENSG00000198074,protein_coding,57016,380
ENSG00000198075,protein_coding,27233,600
ENSG00000198077,protein_coding,1549,460
ENSG00000198081,protein_coding,7541,4660
ENSG00000198087,protein_coding,23607,5163
ENSG00000198088,protein_coding,54830,
ENSG00000198089,protein_coding,9814,
ENSG00000198092,protein_coding,389208,1100
ENSG00000198093,protein_coding,65251,5235
ENSG00000198099,protein_coding,127,780
ENSG00000198104,protein_coding,254879,860
ENSG00000198105,nonsense_mediated_decay,57209,5235
ENSG00000198108,protein_coding,337876,980
ENSG00000198113,protein_coding,54863,1100
ENSG00000198121,protein_coding,1902,1100
ENSG00000198125,protein_coding,4151,
ENSG00000198128,protein_coding,391192,1100
ENSG00000198130,protein_coding,26275,130
ENSG00000198131,protein_coding,27300,4660
ENSG00000198133,protein_coding,161145,
ENSG00000198142,protein_coding,65124,4150
ENSG00000198156,protein_coding,728741,
ENSG00000198160,protein_coding,57708,524
ENSG00000198162,protein_coding,10905,500
ENSG00000198168,protein_coding,258010,
ENSG00000198169,protein_coding,90987,5235
ENSG00000198173,protein_coding,442444,
ENSG00000198176,protein_coding,7027,770
ENSG00000198182,protein_coding,84775,4658
ENSG00000198185,protein_coding,55713,650
ENSG00000198189,protein_coding,51170,770
ENSG00000198198,nonsense_mediated_decay,23334,
ENSG00000198203,protein_coding,6819,540
ENSG00000198205,protein_coding,7789,5235
ENSG00000198208,protein_coding,83694,1100
ENSG00000198216,protein_coding,777,4660
ENSG00000198218,protein_coding,54870,4714
ENSG00000198223,protein_coding,1438,4070
ENSG00000198225,protein_coding,,
ENSG00000198231,protein_coding,11325,620
ENSG00000198242,protein_coding,6147,5170
ENSG00000198246,nonsense_mediated_decay,55315,
ENSG00000198252,protein_coding,6815,4070
ENSG00000198258,protein_coding,59286,4926
ENSG00000198265,protein_coding,9931,640
ENSG00000198270,protein_coding,89894,
